date, pm25, pm10, o3, no2, so2, co
2023/5/20, 134, 137, 104, 35, 2, 9
2023/5/21, 156, 136, 47, 27, 2, 4
2023/5/22, 127, 156, 44, 19, 4, 3
2023/5/23, 107, 94, 33, 23, 4, 3
2023/5/24, 82, 85, 85, 16, 6, 3
2023/5/25, 70, 56, 72, 26, 4, 3
2023/5/26, 63, 69, 71, 32, 3, 5
2023/5/27, 104, 89, 75, 35, 4, 4
2023/5/28, 130, 83, 49, 25, 3, 5
2023/5/29, 97, 64, 64, 21, 3, 4
2023/5/30, 118, 49, 46, 18, 2, 4
2023/5/31, 93, 63, 38, 25, 3, 4
2023/6/1, 124, 69, 69, 22, 4, 3
2023/6/2, 100, 72, 73, 27, 6, 4
2023/6/3, 112, 105, 69, 37, 7, 5
2023/6/4, 156, 92, 84, 25, 5, 6
2023/6/5, 138, 165, 99, 24, 4, 3
2023/6/6, 97, 318, 90, 22, 5, 3
2023/6/7, 146, 110, 88, 28, 6, 4
2023/6/8, 138, 90, 57, 22, 5, 3
2023/6/9, 102, 92, 41, 20, 4, 3
2023/6/10, 90, 93, 55, 16, 3, 4
2023/6/11, 103, 108, 50, 17, 6, 4
2023/6/12, 107, 145, 32, 21, 5, 4
2023/6/13, 122, 120, 25, 15, 4, 7
2023/6/14, 93, 91, 32, 15, 3, 3
2023/6/15, 80, 82, 27, 21, 6, 5
2023/6/16, 97, 79, 53, 19, 3, 4
2023/6/17, 112, 62, 32, 18, 4, 4
2023/6/18, 84, 55, 21, 19, 3, 5
2023/6/19, 85, 69, 33, 19, 4, 4
2023/6/20, 108, 77, 46, 22, 3, 4
2023/6/21, 103, 86, 10, 29, 3, 6
2023/6/22, 116, 102, 27, 23, 5, 5
2023/6/23, 131, 100, 18, 25, 6, 5
2023/6/24, 131, 40, 18, 19, 2, 5
2023/6/25, 87, 68, 27, 23, 4, 5
2023/6/26, 125, 60, 29, 20, 3, 5
2023/6/27, 110, 69, 23, 18, 4, 6
2023/6/28, 103, 71, 31, 18, 5, 5
2023/6/29, 112, 46, 31, 16, 3, 5
2023/6/30, 92, 50, 31, 11, 3, 4
2023/1/2, 330, 280, 13, 26, 12, 5
2023/1/3, 343, 241, 15, 23, 10, 7
2023/1/4, 294, 267, 9, 28, 9, 9
2023/1/5, 313, 457, 9, 34, 11, 6
2023/1/6, 403, 363, 15, 30, 14, 8
2023/1/7, 337, 375, 14, 28, 13, 12
2023/1/8, 395, 618, 29, 44, 13, 14
2023/1/9, 537, 323, 12, 27, 10, 7
2023/1/10, 374, 188, 11, 23, 8, 4
2023/1/11, 261, 169, 15, 19, 8, 5
2023/1/12, 256, 236, 20, 24, 9, 6
2023/1/13, 308, 162, 22, 18, 6, 4
2023/1/14, 259, 143, 30, 23, 8, 5
2023/1/15, 206, 182, 32, 28, 8, 7
2023/1/16, 240, 213, 26, 29, 9, 9
2023/1/17, 270, 289, 29, 33, 9, 10
2023/1/18, 314, 256, 25, 42, 10, 7
2023/1/19, 293, 127, 24, 21, 9, 5
2023/1/20, 203, 268, 31, 30, 9, 11
2023/1/21, 311, 327, 26, 33, 10, 8
2023/1/22, 367, 241, 30, 32, 11, 11
2023/1/23, 292, 112, 14, 21, 6, 2
2023/1/24, 176, 122, 12, 21, 6, 6
2023/1/25, 214, 136, 12, 15, 6, 4
2023/1/26, 240, 119, 33, 23, 6, 3
2023/1/27, 188, 160, 43, 29, 4, 6
2023/1/28, 217, 208, 5, 33, 3, 6
2023/1/29, 290, 84, 16, 19, 3, 6
2023/1/30, 164, 100, 15, 15, 2, 2
2023/1/31, 189, 105, 25, 17, 2, 3
2023/2/1, 192, 109, 31, 23, 5, 4
2023/2/2, 181, 167, 34, 28, 5, 7
2023/2/3, 225, 135, 33, 31, 5, 4
2023/2/4, 201, 140, 33, 27, 4, 8
2023/2/5, 202, 171, 33, 26, 5, 8
2023/2/6, 224, 135, 25, 23, 3, 5
2023/2/7, 198, 96, 36, 24, 4, 4
2023/2/8, 151, 116, 29, 30, 3, 4
2023/2/9, 160, 113, 28, 27, 4, 5
2023/2/10, 162, 158, 35, 26, 4, 5
2023/2/11, 211, 90, 35, 17, 4, 2
2023/2/12, 137, 93, 35, 15, 5, 2
2023/2/13, 129, 98, 39, 26, 5, 3
2023/2/14, 149, 125, 41, 32, 7, 4
2023/2/15, 179, 209, 57, 42, 7, 10
2023/2/16, 249, 276, 52, 47, 5, 12
2023/2/17, 305, 232, 84, 42, 6, 10
2023/2/18, 292, 219, 66, 32, 7, 11
2023/2/19, 269, 186, 55, 30, 5, 6
2023/2/20, 226, 142, 63, 29, 5, 4
2023/2/21, 193, 160, 52, 27, 5, 6
2023/2/22, 234, 107, 44, 20, 3, 3
2023/2/23, 155, 113, 63, 26, 4, 4
2023/2/24, 163, 135, 78, 27, 6, 8
2023/2/25, 183, 196, 81, 29, 9, 6
2023/2/26, 225, 133, 67, 29, 8, 6
2023/2/27, 188, 124, 52, 22, 5, 6
2023/2/28, 170, 131, 42, 24, 6, 8
2023/3/1, 163, 125, 55, 23, 7, 5
2023/3/2, 169, 91, 41, 18, 4, 3
2023/3/3, 144, 84, 32, 18, 6, 3
2023/3/4, 130, 80, 42, 19, 7, 3
2023/3/5, 128, 88, 53, 22, 7, 4
2023/3/6, 146, 101, 69, 27, 7, 6
2023/3/7, 155, 114, 70, 22, 12, 7
2023/3/8, 189, 78, 61, 22, 8, 4
2023/3/9, 136, 105, 59, 24, 8, 4
2023/3/10, 169, 121, 81, 29, 9, 8
2023/3/11, 175, 159, 99, 29, 11, 8
2023/3/12, 196, 131, 66, 33, 8, 6
2023/3/13, 179, 115, 64, 26, 9, 5
2023/3/14, 164, 123, 97, 35, 10, 12
2023/3/15, 166, 145, 50, 34, 11, 10
2023/3/16, 179, 165, 47, 35, 12, 9
2023/3/17, 198, 83, 21, 22, 6, 6
2023/3/18, 157, 102, 48, 21, 4, 8
2023/3/19, 181, 76, 26, 18, 3, 6
2023/3/20, 131, 62, 42, 16, 4, 7
2023/3/21, 135, 103, 72, 22, 5, 7
2023/3/22, 173, 77, 52, 21, 4, 8
2023/3/23, 137, 114, 23, 25, 6, 8
2023/3/24, 165, 58, 35, 17, 4, 8
2023/3/25, 97, 112, 46, 19, 5, 5
2023/3/26, 154, 78, 58, 16, 6, 4
2023/3/27, 127, 89, 59, 23, 7, 5
2023/3/28, 142, 155, 82, 30, 11, 5
2023/3/29, 199, 104, 83, 19, 10, 5
2023/3/30, 152, 44, 44, 20, 5, 3
2023/3/31, 93, 59, 61, 20, 5, 4
2022/10/1, 167, 104, 49, 22, 5, 5
2022/10/2, 149, 78, 43, 17, 3, 3
2022/10/3, 114, 90, 77, 24, 7, 4
2022/10/4, 138, 109, 62, 28, 5, 5
2022/10/5, 171, 39, 14, 11, 3, 2
2022/10/6, 43, 30, 12, 13, 4, 2
2022/10/7, 37, 9, 10, 15, 5, 2
2022/10/8, 19, 10, 7, 13, 4, 3
2022/10/9, 28, 14, 7, 14, 3, 3
2022/10/10, 41, 53, 28, 21, 3, 7
2022/10/11, 100, 88, 62, 22, 2, 5
2022/10/12, 157, 80, 50, 23, 3, 4
2022/10/13, 130, 94, 60, 27, 3, 4
2022/10/14, 153, 110, 73, 29, 4, 7
2022/10/15, 164, 124, 98, 35, 7, 9
2022/10/16, 176, 125, 81, 39, 7, 8
2022/10/17, 178, 173, 89, 40, 8, 14
2022/10/18, 192, 178, 74, 41, 5, 13
2022/10/19, 189, 182, 94, 51, 4, 11
2022/10/20, 199, 162, 72, 45, 6, 11
2022/10/21, 199, 136, 62, 38, 4, 7
2022/10/22, 186, 156, 100, 39, 6, 9
2022/10/23, 213, 184, 86, 33, 9, 5
2022/10/24, 259, 264, 75, 28, 16, 5
2022/10/25, 298, 198, 89, 36, 8, 9
2022/10/26, 241, 192, 72, 38, 6, 15
2022/10/27, 267, 241, 61, 54, 9, 17
2022/10/28, 295, 242, 64, 46, 7, 15
2022/10/29, 307, 222, 63, 40, 5, 15
2022/10/30, 272, 279, 38, 49, 7, 18
2022/10/31, 338, 299, 59, 50, 6, 17
2022/11/1, 341, 255, 54, 41, 5, 10
2022/11/2, 324, 457, 72, 44, 6, 14
2022/11/3, 472, 390, 74, 47, 6, 13
2022/11/4, 409, 178, 38, 36, 3, 8
2022/11/5, 270, 192, 56, 40, 4, 9
2022/11/6, 256, 234, 83, 41, 5, 13
2022/11/7, 276, 240, 31, 34, 5, 10
2022/11/8, 337, 151, 71, 35, 7, 12
2022/11/9, 199, 167, 58, 35, 5, 9
2022/11/10, 250, 212, 47, 31, 5, 6
2022/11/11, 300, 175, 58, 33, 7, 6
2022/11/12, 269, 156, 56, 38, 8, 9
2022/11/13, 240, 157, 60, 38, 7, 7
2022/11/14, 222, 132, 45, 42, 9, 10
2022/11/15, 191, 126, 45, 30, 7, 4
2022/11/16, 194, 135, 54, 30, 7, 5
2022/11/17, 218, 180, 61, 36, 8, 8
2022/11/18, 253, 156, 62, 43, 8, 11
2022/11/19, 218, 172, 46, 42, 9, 11
2022/11/20, 245, 171, 43, 41, 6, 9
2022/11/21, 251, 142, 40, 33, 7, 6
2022/11/22, 203, 150, 35, 32, 7, 5
2022/11/23, 205, 144, 37, 34, 6, 6
2022/11/24, 195, 220, 36, 40, 7, 10
2022/11/25, 277, 229, 48, 39, 9, 8
2022/11/26, 285, 221, 40, 40, 8, 11
2022/11/27, 303, 261, 36, 44, 8, 13
2022/11/28, 320, 266, 33, 50, 8, 14
2022/11/29, 328, 215, 31, 41, 6, 8
2022/11/30, 296, 213, 41, 40, 6, 9
2022/12/1, 300, 257, 35, 44, 7, 12
2022/12/2, 322, 292, 37, 43, 6, 14
2022/12/3, 347, 291, 33, 38, 5, 8
2022/12/4, 362, 212, 30, 36, 7, 9
2022/12/5, 283, 191, 31, 34, 5, 5
2022/12/6, 281, 145, 30, 27, 5, 4
2022/12/7, 213, 169, 32, 30, 6, 7
2022/12/8, 232, 234, 33, 37, 8, 11
2022/12/9, 285, 257, 31, 39, 9, 13
2022/12/10, 321, 177, 27, 31, 10, 7
2022/12/11, 263, 157, 25, 28, 8, 6
2022/12/12, 211, 109, 24, 24, 6, 3
2022/12/13, 164, 122, 26, 23, 8, 5
2022/12/14, 187, 141, 30, 30, 10, 5
2022/12/15, 199, 178, 27, 35, 9, 8
2022/12/16, 220, 234, 26, 37, 8, 11
2022/12/17, 289, 327, 28, 38, 9, 11
2022/12/18, 385, 348, 24, 40, 8, 8
2022/12/19, 398, 257, 19, 40, 8, 9
2022/12/20, 337, 264, 11, 33, 7, 6
2022/12/21, 309, 296, 12, 32, 7, 7
2022/12/22, 323, 284, 17, 35, 8, 7
2022/12/23, 339, 176, 17, 26, 7, 5
2022/12/24, 267, 198, 12, 22, 6, 5
2022/12/25, 275, 235, 5, 26, 6, 6
2022/12/26, 301, 160, 15, 26, 6, 5
2022/12/27, 259, 180, 24, 29, 8, 6
2022/12/28, 264, 232, 27, 39, 8, 5
2022/12/29, 281, 340, 19, 33, 8, 9
2022/12/30, 383, 189, 18, 20, 7, 5
2022/12/31, 273, 182, 27, 26, 9, 9
2023/1/1, 263, 227, 14, 26, 7, 5
2022/7/1, 109, 63, 27, 18, 4, 3
2022/7/2, 116, 51, 27, 17, 5, 5
2022/7/3, 98, 79, 39, 23, 5, 4
2022/7/4, 146, 83, 32, 23, 4, 3
2022/7/5, 146, 68, 32, 11, 4, 3
2022/7/6, 141, 60, 29, 14, 4, 3
2022/7/7, 79, 63, 34, 18, 4, 3
2022/7/8, 93, 69, 18, 16, 3, 3
2022/7/9, 108, 60, 31, 13, 4, 3
2022/7/10, 101, 65, 41, 24, 6, 5
2022/7/11, 127, 59, 21, 28, 6, 6
2022/7/12, 120, 60, 12, 22, 4, 5
2022/7/13, 100, 57, 10, 21, 4, 5
2022/7/14, 80, 55, 21, 16, 6, 5
2022/7/15, 72, 45, 13, 19, 5, 6
2022/7/16, 79, 45, 22, 16, 5, 5
2022/7/17, 89, 71, 19, 22, 5, 5
2022/7/18, 123, 78, 21, 27, 7, 6
2022/7/19, 128, 59, 7, 15, 4, 4
2022/7/20, 103, 71, 25, 18, 4, 6
2022/7/21, 126, 72, 11, 16, 4, 6
2022/7/22, 142, 46, 9, 8, 4, 3
2022/7/23, 84, 45, 13, 9, 4, 3
2022/7/24, 70, 44, 15, 6, 4, 3
2022/7/25, 73, 49, 12, 8, 4, 3
2022/7/26, 85, 54, 14, 10, 3, 3
2022/7/27, 93, 40, 14, 11, 3, 4
2022/7/28, 68, 39, 12, 8, 4, 4
2022/7/29, 58, 43, 13, 9, 5, 4
2022/7/30, 68, 48, 17, 10, 4, 4
2022/7/31, 83, 62, 19, 9, 3, 4
2022/8/1, 90, 55, 37, 8, 3, 4
2022/8/2, 85, 85, 31, 18, 4, 6
2022/8/3, 128, 73, 21, 13, 7, 4
2022/8/4, 125, 56, 14, 12, 6, 6
2022/8/5, 110, 78, 32, 14, 5, 5
2022/8/6, 143, 63, 12, 12, 5, 4
2022/8/7, 110, 68, 45, 11, 8, 6
2022/8/8, 114, 71, 23, 11, 6, 4
2022/8/9, 95, 52, 26, 13, 4, 3
2022/8/10, 59, 45, 15, 13, 6, 3
2022/8/11, 49, 51, 17, 15, 5, 3
2022/8/12, 62, 51, 22, 16, 5, 3
2022/8/13, 81, 47, 21, 18, 4, 3
2022/8/14, 80, 41, 19, 13, 5, 3
2022/8/15, 64, 41, 20, 9, 6, 2
2022/8/16, 50, 34, 18, 13, 5, 3
2022/8/17, 44, 48, 34, 15, 5, 4
2022/8/18, 65, 44, 28, 10, 5, 3
2022/8/19, 52, 64, 27, 20, 7, 4
2022/8/20, 94, 77, 30, 19, 5, 3
2022/8/21, 132, 68, 24, 16, 4, 3
2022/8/22, 94, 53, 22, 10, 4, 2
2022/8/23, 68, 48, 14, 15, 4, 3
2022/8/24, 64, 73, 50, 19, 5, 4
2022/8/25, 102, 68, 28, 14, 6, 3
2022/8/26, 96, 69, 25, 10, 6, 3
2022/8/27, 84, 85, 27, 11, 5, 3
2022/8/28, 90, 87, 52, 15, 6, 3
2022/8/29, 104, 83, 30, 26, 5, 5
2022/8/30, 126, 79, 34, 17, 5, 3
2022/8/31, 109, 75, 49, 18, 5, 5
2022/9/1, 116, 83, 30, 26, 5, 5
2022/9/2, 113, 65, 24, 14, 5, 3
2022/9/3, 82, 62, 32, 14, 5, 2
2022/9/4, 79, 62, 42, 14, 4, 
2022/9/5, 66, 82, 41, 17, 5, 
2022/9/6, 102, 82, 55, 19, 7, 4
2022/9/7, 120, 95, 79, 22, 10, 4
2022/9/8, 153, 81, 48, 19, 6, 3
2022/9/9, 144, 73, 28, 19, 4, 3
2022/9/10, 137, 60, 34, 16, 5, 3
2022/9/11, 92, 55, 29, 19, 4, 3
2022/9/12, 74, 44, 17, 14, 5, 2
2022/9/13, 45, 44, 15, 13, 5, 3
2022/9/14, 53, 31, 15, 13, 4, 2
2022/9/15, 60, 19, 13, 14, 4, 4
2022/9/16, 66, 62, 29, 16, 4, 3
2022/9/17, 102, 89, 53, 21, 7, 6
2022/9/18, 135, 105, 30, 23, 4, 6
2022/9/19, 165, 79, 74, 22, 6, 7
2022/9/20, 138, 68, 42, 21, 4, 5
2022/9/21, 120, 44, 34, 16, 3, 4
2022/9/22, 93, 34, 23, 20, 2, 4
2022/9/23, 93, 28, 7, 13, 2, 2
2022/9/24, 79, 40, 21, 14, 3, 4
2022/9/25, 75, 79, 27, 17, 3, 5
2022/9/26, 141, 69, 35, 17, 3, 4
2022/9/27, 121, 86, 40, 18, 5, 5
2022/9/28, 140, 89, 46, 21, 4, 5
2022/9/29, 150, 102, 50, 23, 4, 6
2022/9/30, 168, 107, 53, 24, 5, 7
2022/4/1, 142, 162, 108, 52, 14, 11
2022/4/2, 173, 159, 100, 43, 14, 12
2022/4/3, 173, 184, 84, 41, 14, 11
2022/4/4, 175, 149, 72, 45, 14, 11
2022/4/5, 172, 201, 83, 45, 15, 12
2022/4/6, 181, 157, 85, 49, 13, 12
2022/4/7, 180, 144, 92, 51, 12, 12
2022/4/8, 160, 148, 98, 48, 11, 11
2022/4/9, 166, 151, 83, 42, 11, 11
2022/4/10, 169, 145, 80, 47, 13, 11
2022/4/11, 161, 160, 60, 45, 12, 12
2022/4/12, 154, 239, 46, 56, 12, 13
2022/4/13, 186, 212, 94, 24, 9, 15
2022/4/14, 139, 143, 111, 43, 10, 14
2022/4/15, 151, 173, 90, 49, 14, 7
2022/4/16, 167, 157, 105, 52, 15, 8
2022/4/17, 173, 278, 118, 61, 15, 8
2022/4/18, 274, 216, 47, 44, 10, 7
2022/4/19, 197, 207, 49, 36, 14, 5
2022/4/20, 190, 256, 16, 37, 12, 6
2022/4/21, 171, 149, 68, 36, 11, 6
2022/4/22, 142, 165, 75, 49, 13, 4
2022/4/23, 178, 182, 75, 42, 15, 2
2022/4/24, 193, 179, 70, 29, 14, 8
2022/4/25, 171, 134, 78, 49, 11, 18
2022/4/26, 148, 160, 84, 58, 15, 14
2022/4/27, 189, 203, 89, 63, 18, 12
2022/4/28, 225, 212, 59, 53, 22, 13
2022/4/29, 231, 151, 54, 50, 19, 8
2022/4/30, 171, 187, 47, 30, 11, 9
2022/5/1, 164, 157, 55, 23, 9, 11
2022/5/2, 158, 242, 53, 32, 12, 8
2022/5/3, 174, 130, 38, 31, 11, 13
2022/5/4, 153, 116, 112, 44, 14, 11
2022/5/5, 156, 173, 89, 50, 15, 9
2022/5/6, 203, 183, 97, 44, 16, 26
2022/5/7, 185, 125, 123, 27, 12, 33
2022/5/8, 165, 103, 89, 20, 9, 42
2022/5/9, 157, 104, 76, 19, 9, 40
2022/5/10, 156, 103, 90, 21, 9, 22
2022/5/11, 151, 118, 107, 28, 10, 4
2022/5/12, 159, 131, 138, 27, 13, 6
2022/5/13, 163, 155, 117, 41, 13, 7
2022/5/14, 175, 179, 78, 42, 15, 8
2022/5/15, 175, 264, 55, 22, 8, 2
2022/5/16, 159, 141, 122, 27, 11, 3
2022/5/17, 138, 150, 106, 30, 13, 3
2022/5/18, 155, 152, 109, 34, 13, 4
2022/5/19, 166, 225, 91, 32, 10, 3
2022/5/20, 161, 204, 50, 23, 7, 2
2022/5/21, 145, 112, 113, 22, 9, 2
2022/5/22, 142, 69, 40, 14, 6, 1
2022/5/23, 83, 58, 54, 21, 6, 3
2022/5/24, 103, 102, 109, 24, 8, 3
2022/5/25, 173, 118, 132, 37, 11, 5
2022/5/26, 175, 130, 47, 34, 9, 2
2022/5/27, 173, 261, 35, 34, 8, 4
2022/5/28, 158, 157, 58, 22, 10, 2
2022/5/29, 147, 125, 65, 22, 8, 3
2022/5/30, 155, 286, 90, 54, 16, 15
2022/5/31, 187, 185, 89, 41, 10, 4
2022/6/1, 157, 143, 67, 45, 13, 5
2022/6/2, 133, 147, 68, 49, 13, 7
2022/6/3, 153, 144, 80, 47, 12, 8
2022/6/4, 146, 133, 40, 35, 7, 3
2022/6/5, 112, 132, 84, 41, 8, 5
2022/6/6, 114, 241, 44, 32, 7, 2
2022/6/7, 152, 224, 36, 24, 6, 3
2022/6/8, 145, 140, 47, 25, 6, 4
2022/6/9, 119, 204, 33, 22, 6, 3
2022/6/10, 142, 142, 35, 21, 6, 3
2022/6/11, 129, 140, 47, 18, 6, 3
2022/6/12, 136, 122, 40, 17, 4, 3
2022/6/13, 111, 129, 37, 12, 5, 2
2022/6/14, 111, 82, 35, 8, 4, 2
2022/6/15, 81, 86, 48, , 4, 3
2022/6/16, 77, 60, 24, 28, 3, 3
2022/6/17, 84, 57, 31, 18, 4, 3
2022/6/18, 111, 65, 30, 17, 3, 2
2022/6/19, 118, 84, 43, 27, 6, 4
2022/6/20, 118, 81, 34, 29, 4, 3
2022/6/21, 115, 94, 70, 21, 5, 3
2022/6/22, 138, 96, 62, 18, 6, 2
2022/6/23, 131, 116, 81, 23, 8, 3
2022/6/24, 146, 131, 119, 34, 10, 4
2022/6/25, 153, 95, 52, 19, 5, 3
2022/6/26, 146, 83, 46, 15, 6, 3
2022/6/27, 146, 103, 58, 18, 4, 3
2022/6/28, 164, 101, 52, 16, 7, 3
2022/6/29, 138, 51, 9, 18, 6, 3
2022/6/30, 107, 52, 20, 19, 3, 3
2022/1/3, 408, 286, 12, 50, 6, 17
2022/1/4, 341, 300, 16, 40, 5, 15
2022/1/5, 371, 99, 5, 26, 4, 12
2022/1/6, 195, 76, 4, 21, 4, 11
2022/1/7, 164, 51, 3, 18, 4, 10
2022/1/8, 137, 65, 5, 16, 4, 12
2022/1/9, 152, 106, 13, 22, 6, 13
2022/1/10, 203, 110, 15, 23, 5, 12
2022/1/11, 197, 132, 16, 26, 7, 17
2022/1/12, 224, 310, 18, 43, 7, 28
2022/1/13, 373, 257, 4, 34, 7, 21
2022/1/14, 326, 151, 5, 22, 6, 15
2022/1/15, 233, 159, 13, 26, 6, 16
2022/1/16, 240, 142, 13, 22, 6, 13
2022/1/17, 224, 165, 8, 29, 9, 18
2022/1/18, 259, 240, 16, 35, 5, 22
2022/1/19, 292, 219, 10, 32, 5, 20
2022/1/20, 319, 211, 60, 34, 6, 20
2022/1/21, 276, 109, 5, 27, 6, 14
2022/1/22, 204, 144, 7, 20, 6, 21
2022/1/23, 255, 201, 4, 31, 7, 23
2022/1/24, 283, 147, 4, 23, 7, 19
2022/1/25, 221, 140, 14, 22, 5, 18
2022/1/26, 232, 130, 20, 32, 4, 18
2022/1/27, 222, 145, 29, 36, 4, 20
2022/1/28, 219, 197, 25, 43, 6, 26
2022/1/29, 261, 165, 27, 37, 6, 21
2022/1/30, 246, 214, 19, 37, 6, 21
2022/1/31, 306, 175, 20, 44, 4, 21
2022/2/1, 299, 146, 41, 33, 6, 16
2022/2/2, 247, 123, 22, 23, 6, 15
2022/2/3, 232, 81, 24, 23, 6, 19
2022/2/4, 178, 179, 27, 37, 7, 24
2022/2/5, 261, 203, 37, 39, 8, 24
2022/2/6, 285, 127, 36, 43, 5, 17
2022/2/7, 190, 204, 41, 47, 8, 26
2022/2/8, 256, 135, 38, 36, 11, 17
2022/2/9, 191, 115, 36, 35, 8, 18
2022/2/10, 182, 156, 41, 42, 9, 21
2022/2/11, 200, 156, 41, 41, 8, 22
2022/2/12, 211, 203, 44, 45, 8, 23
2022/2/13, 244, 206, 51, 45, 7, 27
2022/2/14, 215, 212, 48, 50, 9, 32
2022/2/15, 228, 192, 44, 53, 10, 27
2022/2/16, 249, 161, 41, 54, 11, 27
2022/2/17, 216, 149, 33, 50, 8, 22
2022/2/18, 197, 112, 47, 40, 8, 18
2022/2/19, 171, 110, 47, 36, 8, 19
2022/2/20, 175, 205, 42, 46, 9, 28
2022/2/21, 214, 184, 40, 42, 8, 13
2022/2/22, 181, 152, 35, 36, 8, 22
2022/2/23, 214, 210, 71, 48, 8, 24
2022/2/24, 263, 163, 47, 46, 6, 17
2022/2/25, 214, 53, 32, 28, 7, 14
2022/2/26, 82, 68, 40, 30, 6, 16
2022/2/27, 124, 75, 46, 32, 7, 17
2022/2/28, 135, 107, 62, 41, 7, 21
2022/3/1, 187, 144, 56, 44, 8, 27
2022/3/2, 197, 115, 40, 48, 8, 19
2022/3/3, 166, 99, 37, 29, 8, 16
2022/3/4, 175, 78, 48, 28, 7, 15
2022/3/5, 146, 118, 73, 43, 10, 22
2022/3/6, 187, 200, 79, 54, 11, 30
2022/3/7, 219, 161, 51, 49, 11, 23
2022/3/8, 213, 98, 41, 36, 9, 18
2022/3/9, 143, 100, 52, 29, 9, 17
2022/3/10, 144, 109, 55, 31, 9, 18
2022/3/11, 167, 108, 65, 34, 8, 20
2022/3/12, 158, 120, 67, 37, 9, 20
2022/3/13, 170, 166, 81, 39, 10, 28
2022/3/14, 212, 134, 65, 38, 8, 23
2022/3/15, 184, 126, 51, 30, 10, 21
2022/3/16, 171, 136, 106, 37, 13, 22
2022/3/17, 186, 140, 58, 30, 8, 22
2022/3/18, 215, 126, 54, 37, 8, 23
2022/3/19, 186, 156, 68, 43, 9, 24
2022/3/20, 184, 149, 72, 39, 9, 23
2022/3/21, 191, 111, 62, 23, 9, 17
2022/3/22, 159, 200, 79, 43, 11, 16
2022/3/23, 211, 234, 46, 41, 10, 12
2022/3/24, 213, 122, 58, 33, 7, 9
2022/3/25, 159, 122, 63, 32, 10, 15
2022/3/26, 151, 124, 14, 42, 9, 11
2022/3/27, 162, 167, 71, 46, 9, 11
2022/3/28, 159, 158, 64, 41, 9, 12
2022/3/29, 161, 180, 109, 53, 11, 13
2022/3/30, 172, 261, 103, 54, 13, 11
2022/3/31, 225, 160, 85, 30, 11, 11
2021/10/1, 125, 70, 26, 23, 2, 7
2021/10/2, 131, 56, 16, 18, 1, 11
2021/10/3, 87, 58, 22, 21, 1, 17
2021/10/4, 72, 68, 65, 20, 2, 11
2021/10/5, 97, 78, 4, 39, 3, 94
2021/10/6, 137, 91, 40, 18, 3, 18
2021/10/7, 157, 110, 45, 33, 3, 10
2021/10/8, 156, 105, 37, 35, 3, 10
2021/10/9, 145, 108, 34, 31, 3, 11
2021/10/10, 148, 108, 34, 33, 5, 13
2021/10/11, 145, 107, 40, 35, 3, 13
2021/10/12, 162, 115, 46, 31, 3, 11
2021/10/13, 155, 116, 54, 36, 4, 13
2021/10/14, 157, 132, 95, 39, 5, 17
2021/10/15, 178, 204, 91, 54, 7, 24
2021/10/16, 241, 108, 29, 28, 3, 13
2021/10/17, 166, 25, 7, 18, 2, 10
2021/10/18, 51, 70, 29, 21, 3, 13
2021/10/19, 124, 142, 49, 35, 4, 19
2021/10/20, 197, 128, 34, 37, 4, 15
2021/10/21, 144, 116, 26, 36, 5, 19
2021/10/22, 128, 110, 27, 36, 12, 21
2021/10/23, 136, 111, 26, 27, 7, 9
2021/10/24, 160, 65, 38, 26, 5, 11
2021/10/25, 116, 98, 44, 26, 4, 22
2021/10/26, 160, 144, 48, 31, 6, 45
2021/10/27, 190, 170, 59, 32, 4, 16
2021/10/28, 218, 153, 55, 37, 5, 19
2021/10/29, 210, 144, 47, 34, 6, 15
2021/10/30, 184, 184, 64, 33, 7, 19
2021/10/31, 220, 219, 47, 43, 5, 19
2021/11/1, 222, 177, 32, 44, 5, 15
2021/11/2, 214, 327, 20, 47, 6, 25
2021/11/3, 301, 427, 32, 43, 6, 24
2021/11/4, 428, 616, 14, 43, 8, 26
2021/11/5, 592, 410, 33, 52, 4, 25
2021/11/6, 438, 249, 39, 47, 4, 20
2021/11/7, 313, 251, 46, 54, 2, 22
2021/11/8, 310, 283, 48, 54, 3, 23
2021/11/9, 324, 368, 57, 58, 2, 28
2021/11/10, 348, 363, 2, 62, 2, 31
2021/11/11, 361, 470, 18, 63, 6, 35
2021/11/12, 441, 288, 25, 61, 7, 28
2021/11/13, 308, 190, 31, 54, 9, 25
2021/11/14, 237, 217, 22, 66, 7, 25
2021/11/15, 262, 266, 32, 58, 8, 26
2021/11/16, 283, 276, 58, 61, 8, 30
2021/11/17, 263, 248, 32, 66, 7, 35
2021/11/18, 253, 288, 34, 67, 9, 29
2021/11/19, 252, 283, 39, 71, 7, 32
2021/11/20, 247, 202, 34, 57, 5, 18
2021/11/21, 221, 159, 38, 39, 6, 16
2021/11/22, 178, 275, 31, 52, 7, 30
2021/11/23, 237, 312, 33, 66, 7, 29
2021/11/24, 245, 354, 33, 66, 6, 26
2021/11/25, 263, 374, 69, 65, 9, 42
2021/11/26, 251, 320, 23, 56, 7, 41
2021/11/29, 315, 203, 25, 52, 5, 21
2021/11/30, 277, 283, 6, 72, 3, 15
2021/12/1, 326, 279, 4, 48, 3, 16
2021/12/2, 359, 217, 15, 45, 2, 22
2021/12/3, 313, 189, 20, 43, 4, 27
2021/12/4, 285, 216, 17, 53, 6, 38
2021/12/5, 308, 164, 15, 45, 3, 20
